Time,Temperature,Humidity,x_accelerate,y_accelerate,z_accelerate,x_Gyroscope,y_Gyroscope,z_Gyroscope,x_Magnet,y_Magnet,z_Magnet,Pressure_Millibars
0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.04
2021-11-01 13:25:43,30.9185791015625,77.789306640625,1.2880859375,-0.85400390625,-0.81884765625,-49.2706298828125,-224.23553466796875,126.41143798828125,43.482295482295484,115.75286935286935,8.246642246642246,1007.03
2021-11-01 13:25:43,30.9185791015625,77.789306640625,2.5400390625,-1.201171875,-1.5556640625,-114.349365234375,-250.0,95.28350830078125,41.832967032967034,98.50989010989011,5.697680097680098,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,-0.43994140625,0.5107421875,1.45654296875,83.09173583984375,-106.42242431640625,-33.5540771484375,49.329914529914525,97.16043956043956,0.4498168498168498,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,1.49169921875,-0.83056640625,0.6162109375,2.66265869140625,203.42254638671875,-39.81781005859375,49.92967032967033,92.66227106227106,-7.047130647130647,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,1.0986328125,-0.7587890625,-0.09130859375,51.30767822265625,238.22021484375,-59.7076416015625,47.98046398046398,91.6126984126984,-2.998778998778999,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,1.642578125,-1.34619140625,-1.078125,84.991455078125,195.25146484375,-109.58099365234375,46.18119658119658,97.16043956043956,5.247863247863248,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,4.65234375,-3.5751953125,-5.935546875,7.88116455078125,187.19482421875,-120.81146240234375,35.835409035409036,102.4083028083028,8.996336996336996,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,1.2236328125,-2.96533203125,-6.8056640625,-36.26251220703125,-160.27069091796875,5.7220458984375,29.83785103785104,107.05641025641025,7.646886446886446,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,2.68310546875,-3.00048828125,-2.4208984375,-23.59771728515625,-250.0,175.811767578125,35.23565323565323,108.1059829059829,10.045909645909646,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,6.16015625,-4.158203125,-1.708984375,125.762939453125,-250.0,249.99237060546875,37.03492063492063,97.61025641025641,4.798046398046398,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,3.4453125,-1.68408203125,-1.35400390625,130.096435546875,-250.0,249.99237060546875,46.33113553113553,92.2124542124542,-4.648107448107448,1007.03
2021-11-01 13:25:44,30.9185791015625,77.789306640625,2.43994140625,4.63818359375,-0.2138671875,150.12359619140625,-214.36309814453125,249.99237060546875,56.377045177045176,100.15921855921856,2.6989010989010986,1006.88
2021-11-01 13:25:45,30.9185791015625,77.789306640625,2.376953125,3.6298828125,0.25439453125,-34.14154052734375,91.16363525390625,-93.9788818359375,57.42661782661782,112.15433455433455,11.695238095238095,1006.88
2021-11-01 13:25:45,30.9185791015625,77.789306640625,4.4326171875,-2.66357421875,1.05224609375,-11.31439208984375,220.184326171875,-250.0,53.37826617826617,114.55335775335774,13.344566544566543,1006.88
2021-11-01 13:25:45,30.9185791015625,77.789306640625,2.04638671875,-3.1240234375,0.01806640625,121.98638916015625,249.99237060546875,-250.0,56.676923076923075,109.9052503052503,10.645665445665445,1006.88
2021-11-01 13:25:45,30.9185791015625,77.789306640625,3.021484375,-7.93896484375,-2.8056640625,119.14825439453125,249.99237060546875,-250.0,50.829304029304026,102.55824175824175,8.846398046398047,1006.88
2021-11-01 13:25:45,30.9185791015625,77.789306640625,2.076171875,-6.5029296875,-7.60009765625,-16.571044921875,144.805908203125,-250.0,32.836630036630034,101.80854700854701,6.747252747252747,1006.88
